GBTCode	GBTCategoryText	GPCCode	GPCCategoryText
3010500	工程材料与机械加工设备；工程材料；预制构件；包括梁、板、柱、管、建筑装饰配件等；	10002533	建筑产品；建筑产品；结构部件和组件；地板桁架；
3010500	工程材料与机械加工设备；工程材料；预制构件；包括梁、板、柱、管、建筑装饰配件等；	10008281	建筑产品；建筑产品；结构部件和组件；金属部件（尺寸、结构）；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10002537	建筑产品；建筑产品；木材、木板和石膏；工程木材；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10002540	建筑产品；建筑产品；木材、木板和石膏；石膏板或水泥板；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10002535	建筑产品；建筑产品；木材、木板和石膏；硬木板材；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10005721	建筑产品；建筑产品；木材、木板和石膏；板条；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10003932	建筑产品；建筑产品；木材、木板和石膏；其他木材、木面板、石膏制品；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10003933	建筑产品；建筑产品；木材、木板和石膏；木材、木面板、石膏制品组合装；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10002538	建筑产品；建筑产品；木材、木板和石膏；胶合板、刨花板；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10005424	建筑产品；建筑产品；木材、木板和石膏；柱子、桩、棒；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10005355	建筑产品；建筑产品；木材、木板和石膏；软木板；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10002536	建筑产品；建筑产品；木材、木板和石膏；软木材；
3010600	工程材料与机械加工设备；工程材料；木材 、竹材及其制品；	10007958	建筑产品；建筑产品；木材、木板和石膏；XPS建筑板和瓷砖元件；
3010700	工程材料与机械加工设备；工程材料；袋类；	10008135	清洁和卫生产品；清洁和卫生用品；洗衣和熨烫辅助品；洗衣袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10001761	清洁和卫生产品；废物管理产品；废物储存产品；垃圾袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10005762	家用器具；小型家用器具；清洁器具；真空吸尘器袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10000692	厨房用具和餐具；厨房用具；厨房储存；一次性食品袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10004121	音乐产品；乐器及附件；乐器附件；乐器盒、袋、盖；
3010700	工程材料与机械加工设备；工程材料；袋类；	10001088	个人配饰；个人配饰；珠宝；珠宝盒、袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10005817	个人配饰；个人配饰；随身物品及附件；手提袋（一次性）；
3010700	工程材料与机械加工设备；工程材料；袋类；	10007238	个人配饰；个人配饰；随身物品及附件；便携式食品箱、袋、容器（无动力）；
3010700	工程材料与机械加工设备；工程材料；袋类；	10001101	个人配饰；个人配饰；随身物品及附件；购物车袋；
3010700	工程材料与机械加工设备；工程材料；袋类；	10005200	个人配饰；个人配饰；随身物品及附件；化妆用品袋、小梳妆盒；
3010700	工程材料与机械加工设备；工程材料；袋类；	10001892	运动设备；运动设备；运动设备附件；运动设备袋、盒、罩；
3010700	工程材料与机械加工设备；工程材料；袋类；	10001318	文具、办公机械和活动用品；文具或办公机械；文具储存或归档；文具档案袋、文件夹、夹子；
3010800	工程材料与机械加工设备；工程材料；金属丝及其制品；	10008281	建筑产品；建筑产品；结构部件和组件；金属部件（尺寸、结构）；
3010900	工程材料与机械加工设备；工程材料；绳类；	10001700	艺术品、工艺品和刺绣；艺术品、工艺品和刺绣用品；艺术品、工艺品和刺绣用品；艺术品、工艺品和刺绣蕾丝、丝带、绳、编带用品；
3010900	工程材料与机械加工设备；工程材料；绳类；	10003167	建筑产品；建筑产品；固定件、紧固件；绳索、链条或电缆(固定件、紧固件）；
3010900	工程材料与机械加工设备；工程材料；绳类；	10005644	电气用品；电气照明产品；电灯、灯泡和照明产品；绳灯或灯串；
3010900	工程材料与机械加工设备；工程材料；绳类；	10000541	厨房用具和餐具；厨房用具；厨房储存；绳子、带子；
3010900	工程材料与机械加工设备；工程材料；绳类；	10002971	交通工具；汽车配件和维修；汽车拖车、拖车钩；牵引安全带、缆绳（汽车）；
3010900	工程材料与机械加工设备；工程材料；绳类；	10002964	交通工具；汽车配件和维修；汽车拖车、拖车钩；牵引绳、皮带（汽车）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；帆布；又名篷布；	10003321	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；天篷、防水油布（草坪、花园）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；合成纤维制苫布；	10003321	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；天篷、防水油布（草坪、花园）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；编织布；	10003321	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；天篷、防水油布（草坪、花园）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；复膜编织布；	10003321	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；天篷、防水油布（草坪、花园）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；塑料网；	10008165	原材料（非食品）；成形原材料；原材料（成形）；塑料（成形）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；土工布；分为有纺土工布和无纺土工布；	10003321	草坪和花园用品；草坪或花园用品；草坪或花园家具或陈设；天篷、防水油布（草坪、花园）；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；土工膜；	10002490	建筑产品；建筑产品；涂料及用具；防尘膜或涂料垫；
3011000	工程材料与机械加工设备；工程材料；布/膜/滤垫类；滤垫；土工滤垫、塑料滤垫；	10005706	建筑产品；建筑产品；涂料及用具；涂料、染料过滤器；
3011200	工程材料与机械加工设备；工程材料；管材 、管件与扣件；	10003173	建筑产品；建筑产品；固定件、紧固件；管子；
3011300	工程材料与机械加工设备；工程材料；轻质墙板；	10002433	建筑产品；建筑产品；墙壁、天花板和地板覆盖物；墙面覆盖物-板材、面板、板条；
